Aug 23, 2017 7:27:23 AM org.apache.karaf.main.Main launch
INFO: Installing and starting initial bundles
Aug 23, 2017 7:27:23 AM org.apache.karaf.main.Main launch
INFO: All initial bundles installed and set to start
Aug 23, 2017 7:27:23 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock /opt/distribution-karaf-0.5.3-Boron-SR3/lock
Aug 23, 2017 7:27:23 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
Aug 23, 2017 7:27:23 AM org.apache.karaf.main.Main$KarafLockCallback lockAquired
INFO: Lock acquired. Setting startlevel to 100
2017-08-23 07:27:57,240 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/odl-nat-rpc.yang@0000-00-00.yang does not match actual text odl-nat-rpc@2017-02-09.yang, corrected
2017-08-23 07:27:57,248 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/odl-nat.yang@0000-00-00.yang does not match actual text odl-nat@2016-01-11.yang, corrected
2017-08-23 07:27:57,250 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/aclservice.yang@0000-00-00.yang does not match actual text aclservice@2016-06-08.yang, corrected
2017-08-23 07:27:57,258 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/neighbor-discovery.yang@0000-00-00.yang does not match actual text neighbor-discovery@2016-06-20.yang, corrected
2017-08-23 07:27:57,261 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/elan-statistics.yang@0000-00-00.yang does not match actual text elan-statistics@2015-08-24.yang, corrected
2017-08-23 07:27:57,267 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/elan.yang@0000-00-00.yang does not match actual text elan@2015-06-02.yang, corrected
2017-08-23 07:27:57,269 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/etree.yang@0000-00-00.yang does not match actual text etree@2016-06-14.yang, corrected
2017-08-23 07:27:57,270 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/cloud-servicechain-api.yang@0000-00-00.yang does not match actual text cloud-servicechain-api@2015-12-11.yang, corrected
2017-08-23 07:27:57,271 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/cloud-servicechain-state.yang@0000-00-00.yang does not match actual text cloud-service-chain-state@2016-17-11.yang, corrected
2017-08-23 07:27:57,272 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/lldp-speaker-config.yang@0000-00-00.yang does not match actual text lldp-speaker-config@2016-05-12.yang, corrected
2017-08-23 07:27:57,273 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/lldp-speaker.yang@0000-00-00.yang does not match actual text lldp-speaker@2014-10-23.yang, corrected
2017-08-23 07:27:57,274 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/topology-lldp-discovery-config.yang@0000-00-00.yang does not match actual text topology-lldp-discovery-config@2016-05-11.yang, corrected
2017-08-23 07:27:57,278 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/forwardingrules-manager-config.yang@0000-00-00.yang does not match actual text forwarding-rules-manager-config@2016-05-11.yang, corrected
2017-08-23 07:27:57,279 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/lockmanager-impl.yang@0000-00-00.yang does not match actual text lockmanager-impl@2016-04-06.yang, corrected
2017-08-23 07:27:57,281 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/idmanager-impl.yang@0000-00-00.yang does not match actual text idmanager-impl@2016-04-06.yang, corrected
2017-08-23 07:27:57,283 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/mdsalutil-impl.yang@0000-00-00.yang does not match actual text mdsalutil-impl@2016-04-06.yang, corrected
2017-08-23 07:27:57,285 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/arputil-impl.yang@0000-00-00.yang does not match actual text arputil-impl@2016-04-06.yang, corrected
2017-08-23 07:27:57,291 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/alivenessmonitor-impl.yang@0000-00-00.yang does not match actual text alivenessmonitor-impl@2016-04-06.yang, corrected
2017-08-23 07:27:57,295 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/interfacemanager-impl.yang@0000-00-00.yang does not match actual text interfacemanager-impl@2016-04-06.yang, corrected
2017-08-23 07:27:57,297 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/itm-impl.yang@0000-00-00.yang does not match actual text itm-impl@2016-04-06.yang, corrected
2017-08-23 07:27:57,303 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/resourcemanager-impl.yang@0000-00-00.yang does not match actual text resourcemanager-impl@2016-04-06.yang, corrected
2017-08-23 07:27:57,305 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/vpnmanager-config.yang@0000-00-00.yang does not match actual text vpn-config@2016-11-30.yang, corrected
2017-08-23 07:27:57,306 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/neutronvpn-config.yang@0000-00-00.yang does not match actual text neutronvpn-config@2016-08-06.yang, corrected
2017-08-23 07:27:57,307 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/dhcpservice-config.yang@0000-00-00.yang does not match actual text dhcpservice-config@2015-07-10.yang, corrected
2017-08-23 07:27:57,308 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/elanmanager-config.yang@0000-00-00.yang does not match actual text elan-config@2015-07-10.yang, corrected
2017-08-23 07:27:57,310 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/aclservice-config.yang@0000-00-00.yang does not match actual text aclservice-config@2016-08-06.yang, corrected
2017-08-23 07:27:57,312 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ietf-restconf@2017-01-26.yang@0000-00-00.yang does not match actual text ietf-restconf@2017-01-26.yang, corrected
2017-08-23 07:27:57,315 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ietf-yang-library@2016-06-21.yang@0000-00-00.yang does not match actual text ietf-yang-library@2016-06-21.yang, corrected
2017-08-23 07:27:57,318 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ietf-restconf-monitoring@2017-01-26.yang@0000-00-00.yang does not match actual text ietf-restconf-monitoring@2017-01-26.yang, corrected
2017-08-23 07:27:57,320 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/instance-identifier-patch-module.yang@0000-00-00.yang does not match actual text instance-identifier-patch-module@2015-11-21.yang, corrected
2017-08-23 07:27:57,321 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/opendaylight-md-sal-remote.yang@0000-00-00.yang does not match actual text sal-remote@2014-01-14.yang, corrected
2017-08-23 07:27:57,325 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/opendaylight-rest-connector.yang@0000-00-00.yang does not match actual text opendaylight-rest-connector@2014-07-24.yang, corrected
2017-08-23 07:27:57,326 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/sal-remote-augment.yang@0000-00-00.yang does not match actual text sal-remote-augment@2014-07-08.yang, corrected
2017-08-23 07:27:57,327 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/sal-restconf-service.yang@0000-00-00.yang does not match actual text sal-restconf-service@2015-07-08.yang, corrected
2017-08-23 07:27:57,328 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/subscribe-to-notification.yang@0000-00-00.yang does not match actual text subscribe-to-notification@2016-10-28.yang, corrected
2017-08-23 07:27:58,034 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module revision cloud-service-chain-state@2017-05-11.yang does not match actual text cloud-service-chain-state@2016-17-11.yang, corrected
2017-08-23 07:28:02,843 | INFO  | h for user karaf | BlueprintBundleTracker           | 179 - org.opendaylight.controller.blueprint - 0.5.3.Boron-SR3 | Creating blueprint container for bundle org.opendaylight.controller.netty-event-executor-config_0.5.3.Boron-SR3 [152] with paths [bundleentry://152.fwk161960012/org/opendaylight/blueprint/netty-event-executor.xml]
2017-08-23 07:28:02,986 | INFO  | h for user karaf | BlueprintBundleTracker           | 179 - org.opendaylight.controller.blueprint - 0.5.3.Boron-SR3 | Creating blueprint container for bundle org.opendaylight.controller.netty-threadgroup-config_0.5.3.Boron-SR3 [153] with paths [bundleentry://153.fwk161960012/org/opendaylight/blueprint/netty-threadgroup.xml]
2017-08-23 07:28:02,987 | INFO  | Thread-17        | BlueprintBundleTracker           | 179 - org.opendaylight.controller.blueprint - 0.5.3.Boron-SR3 | Blueprint container for bundle org.opendaylight.controller.netty-event-executor-config_0.5.3.Boron-SR3 [152] was successfully created
2017-08-23 07:28:03,210 | INFO  | h for user karaf | BlueprintBundleTracker           | 179 - org.opendaylight.controller.blueprint - 0.5.3.Boron-SR3 | Creating blueprint container for bundle org.opendaylight.controller.netty-timer-config_0.5.3.Boron-SR3 [154] with paths [bundleentry://154.fwk161960012/org/opendaylight/blueprint/netty-timer.xml]
2017-08-23 07:28:03,221 | INFO  | ntAdminThread #1 | BlueprintBundleTracker           | 179 - org.opendaylight.controller.blueprint - 0.5.3.Boron-SR3 | Blueprint container for bundle org.opendaylight.controller.netty-threadgroup-config_0.5.3.Boron-SR3 [153] was successfully created
2017-08-23 07:28:03,272 | INFO  | ntAdminThread #2 | BlueprintBundleTracker           | 179 - org.opendaylight.controller.blueprint - 0.5.3.Boron-SR3 | Blueprint container for bundle org.opendaylight.controller.netty-timer-config_0.5.3.Boron-SR3 [154] was successfully created
2017-08-23 07:28:03,305 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/yang-ext.yang@0000-00-00.yang does not match actual text yang-ext@2013-07-09.yang, corrected
2017-08-23 07:28:03,330 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/iana-afn-safi@2013-07-04.yang@0000-00-00.yang does not match actual text iana-afn-safi@2013-07-04.yang, corrected
2017-08-23 07:28:03,338 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/iana-if-type@2014-05-08.yang@0000-00-00.yang does not match actual text iana-if-type@2014-05-08.yang, corrected
2017-08-23 07:28:03,340 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ietf-inet-types.yang@0000-00-00.yang does not match actual text ietf-inet-types@2010-09-24.yang, corrected
2017-08-23 07:28:03,354 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ietf-interfaces.yang@0000-00-00.yang does not match actual text ietf-interfaces@2014-05-08.yang, corrected
2017-08-23 07:28:03,358 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ietf-yang-types.yang@0000-00-00.yang does not match actual text ietf-yang-types@2010-09-24.yang, corrected
2017-08-23 07:28:03,368 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ietf-yang-types@2013-07-15.yang@0000-00-00.yang does not match actual text ietf-yang-types@2013-07-15.yang, corrected
2017-08-23 07:28:03,371 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ietf-restconf@2013-10-19.yang@0000-00-00.yang does not match actual text ietf-restconf@2013-10-19.yang, corrected
2017-08-23 07:28:03,373 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/opendaylight-l2-types.yang@0000-00-00.yang does not match actual text opendaylight-l2-types@2013-08-27.yang, corrected
2017-08-23 07:28:03,375 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ted@2013-07-12.yang@0000-00-00.yang does not match actual text ted@2013-07-12.yang, corrected
2017-08-23 07:28:03,377 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ted@2013-10-21.yang@0000-00-00.yang does not match actual text ted@2013-10-21.yang, corrected
2017-08-23 07:28:03,379 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/network-topology@2013-07-12.yang@0000-00-00.yang does not match actual text network-topology@2013-07-12.yang, corrected
2017-08-23 07:28:03,381 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/network-topology@2013-10-21.yang@0000-00-00.yang does not match actual text network-topology@2013-10-21.yang, corrected
2017-08-23 07:28:03,384 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/isis-topology@2013-07-12.yang@0000-00-00.yang does not match actual text isis-topology@2013-07-12.yang, corrected
2017-08-23 07:28:03,385 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/isis-topology@2013-10-21.yang@0000-00-00.yang does not match actual text isis-topology@2013-10-21.yang, corrected
2017-08-23 07:28:03,387 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ospf-topology@2013-07-12.yang@0000-00-00.yang does not match actual text ospf-topology@2013-07-12.yang, corrected
2017-08-23 07:28:03,388 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ospf-topology@2013-10-21.yang@0000-00-00.yang does not match actual text ospf-topology@2013-10-21.yang, corrected
2017-08-23 07:28:03,392 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/l3-unicast-igp-topology@2013-07-12.yang@0000-00-00.yang does not match actual text l3-unicast-igp-topology@2013-07-12.yang, corrected
2017-08-23 07:28:03,394 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/l3-unicast-igp-topology@2013-10-21.yang@0000-00-00.yang does not match actual text l3-unicast-igp-topology@2013-10-21.yang, corrected
2017-08-23 07:28:03,395 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ietf-network-topology@2015-06-08.yang@0000-00-00.yang does not match actual text ietf-network-topology@2015-06-08.yang, corrected
2017-08-23 07:28:03,397 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ietf-network@2015-06-08.yang@0000-00-00.yang does not match actual text ietf-network@2015-06-08.yang, corrected
2017-08-23 07:28:03,398 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ietf-inet-types@2013-07-15.yang@0000-00-00.yang does not match actual text ietf-inet-types@2013-07-15.yang, corrected
2017-08-23 07:28:03,400 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ietf-packet-fields.yang@0000-00-00.yang does not match actual text ietf-packet-fields@2016-02-18.yang, corrected
2017-08-23 07:28:03,401 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/ietf-access-control-list.yang@0000-00-00.yang does not match actual text ietf-access-control-list@2016-02-18.yang, corrected
2017-08-23 07:28:03,403 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/credential-model.yang@0000-00-00.yang does not match actual text credential-store@2015-02-26.yang, corrected
2017-08-23 07:28:03,405 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/odl-general-entity.yang@0000-00-00.yang does not match actual text odl-general-entity@2015-09-30.yang, corrected
2017-08-23 07:28:03,407 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/config.yang@0000-00-00.yang does not match actual text config@2013-04-05.yang, corrected
2017-08-23 07:28:03,408 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/rpc-context.yang@0000-00-00.yang does not match actual text rpc-context@2013-06-17.yang, corrected
2017-08-23 07:28:03,408 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/general-entity.yang@0000-00-00.yang does not match actual text general-entity@2015-08-20.yang, corrected
2017-08-23 07:28:03,409 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/opendaylight-entity-ownership-service.yang@0000-00-00.yang does not match actual text opendaylight-entity-ownership-service@2015-08-10.yang, corrected
2017-08-23 07:28:03,410 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/shutdown.yang@0000-00-00.yang does not match actual text shutdown@2013-12-18.yang, corrected
2017-08-23 07:28:03,410 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/shutdown-impl.yang@0000-00-00.yang does not match actual text shutdown-impl@2013-12-18.yang, corrected
2017-08-23 07:28:03,414 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/netty.yang@0000-00-00.yang does not match actual text netty@2013-11-19.yang, corrected
2017-08-23 07:28:03,416 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/netty-event-executor.yang@0000-00-00.yang does not match actual text netty-event-executor@2013-11-12.yang, corrected
2017-08-23 07:28:03,416 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/netty-threadgroup.yang@0000-00-00.yang does not match actual text threadgroup@2013-11-07.yang, corrected
2017-08-23 07:28:03,417 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/netty-timer.yang@0000-00-00.yang does not match actual text netty-timer@2013-11-19.yang, corrected
2017-08-23 07:28:03,418 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/threadpool.yang@0000-00-00.yang does not match actual text threadpool@2013-04-09.yang, corrected
2017-08-23 07:28:03,420 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/threadpool-impl-fixed.yang@0000-00-00.yang does not match actual text threadpool-impl-fixed@2013-12-01.yang, corrected
2017-08-23 07:28:03,421 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/threadpool-impl-flexible.yang@0000-00-00.yang does not match actual text threadpool-impl-flexible@2013-12-01.yang, corrected
2017-08-23 07:28:03,422 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/threadpool-impl-scheduled.yang@0000-00-00.yang does not match actual text threadpool-impl-scheduled@2013-12-01.yang, corrected
2017-08-23 07:28:03,423 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/threadpool-impl.yang@0000-00-00.yang does not match actual text threadpool-impl@2013-04-05.yang, corrected
2017-08-23 07:28:03,425 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/cluster-singleton-service-impl-cfg.yang@0000-00-00.yang does not match actual text cluster-singleton-service-impl@2016-07-18.yang, corrected
2017-08-23 07:28:03,426 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/cluster-singleton-service-spi-cfg.yang@0000-00-00.yang does not match actual text cluster-singleton-service-spi@2016-07-18.yang, corrected
2017-08-23 07:28:03,427 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/opendaylight-config-dom-datastore.yang@0000-00-00.yang does not match actual text opendaylight-config-dom-datastore@2014-06-17.yang, corrected
2017-08-23 07:28:03,428 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/opendaylight-legacy-entity-ownership-service-provider.yang@0000-00-00.yang does not match actual text opendaylight-legacy-entity-ownership-service-provider@2016-02-26.yang, corrected
2017-08-23 07:28:03,429 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/opendaylight-md-sal-common.yang@0000-00-00.yang does not match actual text opendaylight-md-sal-common@2013-10-28.yang, corrected
2017-08-23 07:28:03,429 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/opendaylight-md-sal-dom.yang@0000-00-00.yang does not match actual text opendaylight-md-sal-dom@2013-10-28.yang, corrected
2017-08-23 07:28:03,430 | INFO  | h for user karaf | YangTextSchemaContextResolver    | 105 - org.opendaylight.yangtools.yang-parser-impl - 1.0.3.Boron-SR3 | Provided module name /META-INF/yang/opendaylight-operational-dom-datastore.yang@0000-00-00.yang does not match actual text opendaylight-operational-dom-datastore@2014-06-17.yang, corrected
